,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
4393,A.1 General,18,130,R130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,90% <LTV ≤ 100%,Categorie_template_2,True,,1.6034038806
4394,A.1 General,19,130,S130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,90% <LTV ≤ 100%,Categorie_template_2,True,,1.3988377069999998
4395,A.1 General,19,130,S130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,90% <LTV ≤ 100%,Categorie_template_2,True,,1.3988377069999998
4396,A.1 General,20,130,T130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,90% <LTV ≤ 100%,Categorie_template_2,True,,1.19947936102
4397,A.1 General,20,130,T130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,90% <LTV ≤ 100%,Categorie_template_2,True,,1.19947936102
4398,A.1 General,21,130,U130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,90% <LTV ≤ 100%,Categorie_template_2,False,,
4399,A.1 General,21,130,U130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,90% <LTV ≤ 100%,Categorie_template_2,False,,
4400,A.1 General,22,130,V130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,90% <LTV ≤ 100%,Categorie_template_2,True,,1.5740507535
4401,A.1 General,22,130,V130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,90% <LTV ≤ 100%,Categorie_template_2,True,,1.5740507535
4402,A.1 General,24,130,X130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,90% <LTV ≤ 100%,Categorie_template_2,True,,1.5783016684
4403,A.1 General,24,130,X130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,90% <LTV ≤ 100%,Categorie_template_2,True,,1.5783016684
4404,A.1 General,25,130,Y130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,90% <LTV ≤ 100%,Categorie_template_2,True,,1.6258279468
4405,A.1 General,25,130,Y130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,90% <LTV ≤ 100%,Categorie_template_2,True,,1.6258279468
4406,A.1 General,26,130,Z130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,90% <LTV ≤ 100%,Categorie_template_2,True,,1.29409275757
4407,A.1 General,26,130,Z130,Income Producing RE,90% <LTV ≤ 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,90% <LTV ≤ 100%,Categorie_template_2,True,,1.29409275757
4408,A.1 General,30,130,AD130,Income Producing RE,90% <LTV ≤ 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,90% <LTV ≤ 100%,Categorie_template_2,True,,1.1169474762
4409,A.1 General,30,130,AD130,Income Producing RE,90% <LTV ≤ 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,90% <LTV ≤ 100%,Categorie_template_2,True,,1.1169474762
4410,A.1 General,31,130,AE130,Income Producing RE,90% <LTV ≤ 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,90% <LTV ≤ 100%,Categorie_template_2,True,,1.0314609279
4411,A.1 General,31,130,AE130,Income Producing RE,90% <LTV ≤ 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,90% <LTV ≤ 100%,Categorie_template_2,True,,1.0314609279
4412,A.1 General,32,130,AF130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,90% <LTV ≤ 100%,Categorie_template_2,True,,1.9565054486
4413,A.1 General,32,130,AF130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,90% <LTV ≤ 100%,Categorie_template_2,True,,1.9565054486
4414,A.1 General,33,130,AG130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,90% <LTV ≤ 100%,Categorie_template_2,True,,1.895994817
4415,A.1 General,33,130,AG130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,90% <LTV ≤ 100%,Categorie_template_2,True,,1.895994817
4416,A.1 General,34,130,AH130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,90% <LTV ≤ 100%,Categorie_template_2,True,,1.2458102197999998
4417,A.1 General,34,130,AH130,Income Producing RE,90% <LTV ≤ 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,90% <LTV ≤ 100%,Categorie_template_2,True,,1.2458102197999998
4418,A.1 General,36,130,AJ130,Income Producing RE,90% <LTV ≤ 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,90% <LTV ≤ 100%,Categorie_template_2,True,,1.7304368071999998
4419,A.1 General,36,130,AJ130,Income Producing RE,90% <LTV ≤ 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,90% <LTV ≤ 100%,Categorie_template_2,True,,1.7304368071999998
4420,A.1 General,3,131,C131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4421,A.1 General,3,131,C131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4422,A.1 General,4,131,D131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,LTV > 100%,Categorie_template_2,True,,1.02650222535
4423,A.1 General,4,131,D131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,LTV > 100%,Categorie_template_2,True,,1.02650222535
4424,A.1 General,5,131,E131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,LTV > 100%,Categorie_template_2,True,,1.410811319
4425,A.1 General,5,131,E131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,LTV > 100%,Categorie_template_2,True,,1.410811319
4426,A.1 General,6,131,F131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,LTV > 100%,Categorie_template_2,True,,1.5888052435
4427,A.1 General,6,131,F131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,LTV > 100%,Categorie_template_2,True,,1.5888052435
4428,A.1 General,7,131,G131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4429,A.1 General,7,131,G131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4430,A.1 General,8,131,H131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,LTV > 100%,Categorie_template_2,True,,1.0793753486
4431,A.1 General,8,131,H131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,LTV > 100%,Categorie_template_2,True,,1.0793753486
4432,A.1 General,10,131,J131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,LTV > 100%,Categorie_template_2,True,,1.4646639428600001
4433,A.1 General,10,131,J131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,LTV > 100%,Categorie_template_2,True,,1.4646639428600001
4434,A.1 General,11,131,K131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,LTV > 100%,Categorie_template_2,True,,1.26009953394
4435,A.1 General,11,131,K131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,LTV > 100%,Categorie_template_2,True,,1.26009953394
4436,A.1 General,12,131,L131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,LTV > 100%,Categorie_template_2,True,,2.1515473349
4437,A.1 General,12,131,L131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,LTV > 100%,Categorie_template_2,True,,2.1515473349
4438,A.1 General,15,131,O131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,LTV > 100%,Categorie_template_2,True,,1.9171459659
4439,A.1 General,15,131,O131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,LTV > 100%,Categorie_template_2,True,,1.9171459659
4440,A.1 General,16,131,P131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,LTV > 100%,Categorie_template_2,True,,1.5134694096
4441,A.1 General,16,131,P131,Income Producing RE,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,LTV > 100%,Categorie_template_2,True,,1.5134694096
4442,A.1 General,17,131,Q131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4443,A.1 General,17,131,Q131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4444,A.1 General,18,131,R131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,LTV > 100%,Categorie_template_2,True,,0.8171064077000001
4445,A.1 General,18,131,R131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,LTV > 100%,Categorie_template_2,True,,0.8171064077000001
4446,A.1 General,19,131,S131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,LTV > 100%,Categorie_template_2,True,,0.6293679809
4447,A.1 General,19,131,S131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,LTV > 100%,Categorie_template_2,True,,0.6293679809
4448,A.1 General,20,131,T131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,LTV > 100%,Categorie_template_2,True,,1.4545193697999999
4449,A.1 General,20,131,T131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,LTV > 100%,Categorie_template_2,True,,1.4545193697999999
4450,A.1 General,21,131,U131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4451,A.1 General,21,131,U131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
4452,A.1 General,22,131,V131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,LTV > 100%,Categorie_template_2,True,,1.6407230765
4453,A.1 General,22,131,V131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,LTV > 100%,Categorie_template_2,True,,1.6407230765
4454,A.1 General,24,131,X131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,LTV > 100%,Categorie_template_2,True,,1.4178450725
4455,A.1 General,24,131,X131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,LTV > 100%,Categorie_template_2,True,,1.4178450725
4456,A.1 General,25,131,Y131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,LTV > 100%,Categorie_template_2,True,,1.7221955319000002
4457,A.1 General,25,131,Y131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,LTV > 100%,Categorie_template_2,True,,1.7221955319000002
4458,A.1 General,26,131,Z131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,LTV > 100%,Categorie_template_2,True,,1.75975992483
4459,A.1 General,26,131,Z131,Income Producing RE,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,LTV > 100%,Categorie_template_2,True,,1.75975992483
4460,A.1 General,30,131,AD131,Income Producing RE,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,LTV > 100%,Categorie_template_2,True,,0.46344716907000005
4461,A.1 General,30,131,AD131,Income Producing RE,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,LTV > 100%,Categorie_template_2,True,,0.46344716907000005
4462,A.1 General,31,131,AE131,Income Producing RE,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,LTV > 100%,Categorie_template_2,True,,1.7633999103
4463,A.1 General,31,131,AE131,Income Producing RE,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,LTV > 100%,Categorie_template_2,True,,1.7633999103
4464,A.1 General,32,131,AF131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,LTV > 100%,Categorie_template_2,True,,1.8198302758
4465,A.1 General,32,131,AF131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,LTV > 100%,Categorie_template_2,True,,1.8198302758
4466,A.1 General,33,131,AG131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,LTV > 100%,Categorie_template_2,True,,1.5744692890999998
4467,A.1 General,33,131,AG131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,LTV > 100%,Categorie_template_2,True,,1.5744692890999998
4468,A.1 General,34,131,AH131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,LTV > 100%,Categorie_template_2,True,,0.9746930031
4469,A.1 General,34,131,AH131,Income Producing RE,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,LTV > 100%,Categorie_template_2,True,,0.9746930031
4470,A.1 General,36,131,AJ131,Income Producing RE,LTV > 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,LTV > 100%,Categorie_template_2,True,,1.02881856309
4471,A.1 General,36,131,AJ131,Income Producing RE,LTV > 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,LTV > 100%,Categorie_template_2,True,,1.02881856309
4472,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4473,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4474,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4475,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4476,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4477,A.1 General,3,132,C132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4478,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,True,,1.1703661316999998
4479,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,True,,1.1703661316999998
4480,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,True,,1.1703661316999998
4481,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,True,,1.1703661316999998
4482,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,True,,1.1703661316999998
4483,A.1 General,4,132,D132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,True,,1.1703661316999998
4484,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,True,,1.03893393679
4485,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,True,,1.03893393679
4486,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,True,,1.03893393679
4487,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,True,,1.03893393679
4488,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,True,,1.03893393679
4489,A.1 General,5,132,E132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,True,,1.03893393679
4490,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,True,,1.7205902914
4491,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,True,,1.7205902914
4492,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,True,,1.7205902914
4493,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,True,,1.7205902914
4494,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,True,,1.7205902914
4495,A.1 General,6,132,F132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,True,,1.7205902914
4496,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4497,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4498,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4499,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4500,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
4501,A.1 General,7,132,G132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
4502,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,True,,1.5461613840000001
4503,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,True,,1.5461613840000001
4504,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,True,,1.5461613840000001
4505,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,True,,1.5461613840000001
4506,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,True,,1.5461613840000001
4507,A.1 General,8,132,H132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,True,,1.5461613840000001
4508,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,True,,1.2747080542
4509,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,Categorie_template_2,True,,1.2747080542
4510,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,True,,1.2747080542
4511,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,True,,1.2747080542
4512,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,True,,1.2747080542
4513,A.1 General,10,132,J132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,Categorie_template_2,True,,1.2747080542
4514,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,True,,1.7050533942800001
4515,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,Categorie_template_2,True,,1.7050533942800001
4516,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,True,,1.7050533942800001
4517,A.1 General,11,132,K132,Income Producing RE,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,True,,1.7050533942800001
