,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
3743,A.1 General,3,120,C120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3744,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3745,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,False,,
3746,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3747,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3748,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3749,A.1 General,4,120,D120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,False,,
3750,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3751,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,False,,
3752,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3753,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3754,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3755,A.1 General,5,120,E120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,False,,
3756,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3757,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,False,,
3758,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3759,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3760,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3761,A.1 General,6,120,F120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,False,,
3762,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3763,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3764,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3765,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3766,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3767,A.1 General,7,120,G120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3768,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3769,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,False,,
3770,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3771,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3772,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3773,A.1 General,8,120,H120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,False,,
3774,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,False,,
3775,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,Categorie_template_2,False,,
3776,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,False,,
3777,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,False,,
3778,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,False,,
3779,A.1 General,10,120,J120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,Categorie_template_2,False,,
3780,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,False,,
3781,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,Categorie_template_2,False,,
3782,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,False,,
3783,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,False,,
3784,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,,False,,
3785,A.1 General,11,120,K120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Requirements not met,Categorie_template_2,False,,
3786,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,False,,
3787,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,Categorie_template_2,False,,
3788,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,False,,
3789,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,False,,
3790,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,,False,,
3791,A.1 General,12,120,L120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Requirements not met,Categorie_template_2,False,,
3792,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,False,,
3793,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,Categorie_template_2,False,,
3794,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,False,,
3795,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,False,,
3796,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,,False,,
3797,A.1 General,15,120,O120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Requirements not met,Categorie_template_2,False,,
3798,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,False,,
3799,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,Categorie_template_2,False,,
3800,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,False,,
3801,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,False,,
3802,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,,False,,
3803,A.1 General,16,120,P120,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Requirements not met,Categorie_template_2,False,,
3804,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3805,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3806,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3807,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3808,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3809,A.1 General,17,120,Q120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3810,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,False,,
3811,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,Categorie_template_2,False,,
3812,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,False,,
3813,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,False,,
3814,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,,False,,
3815,A.1 General,18,120,R120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Requirements not met,Categorie_template_2,False,,
3816,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,False,,
3817,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,Categorie_template_2,False,,
3818,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,False,,
3819,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,False,,
3820,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,,False,,
3821,A.1 General,19,120,S120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Requirements not met,Categorie_template_2,False,,
3822,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,False,,
3823,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,Categorie_template_2,False,,
3824,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,False,,
3825,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,False,,
3826,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,,False,,
3827,A.1 General,20,120,T120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Requirements not met,Categorie_template_2,False,,
3828,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3829,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3830,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3831,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3832,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,,False,,
3833,A.1 General,21,120,U120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3834,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,False,,
3835,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,Categorie_template_2,False,,
3836,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,False,,
3837,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,False,,
3838,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,,False,,
3839,A.1 General,22,120,V120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Requirements not met,Categorie_template_2,False,,
3840,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,False,,
3841,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,Categorie_template_2,False,,
3842,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,False,,
3843,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,False,,
3844,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,,False,,
3845,A.1 General,24,120,X120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Requirements not met,Categorie_template_2,False,,
3846,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,,False,,
3847,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,Categorie_template_2,False,,
3848,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,,False,,
3849,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,,False,,
3850,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,,False,,
3851,A.1 General,25,120,Y120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Requirements not met,Categorie_template_2,False,,
3852,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,,False,,
3853,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,Categorie_template_2,False,,
3854,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,,False,,
3855,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,,False,,
3856,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,,False,,
3857,A.1 General,26,120,Z120,Whole Loan,Requirements not met,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Requirements not met,Categorie_template_2,False,,
3858,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,,False,,
3859,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,Categorie_template_2,False,,
3860,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,,False,,
3861,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,,False,,
3862,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,,False,,
3863,A.1 General,30,120,AD120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Requirements not met,Categorie_template_2,False,,
3864,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,,False,,
3865,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,Categorie_template_2,False,,
3866,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,,False,,
3867,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,,False,,
3868,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,,False,,
3869,A.1 General,31,120,AE120,Whole Loan,Requirements not met,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Requirements not met,Categorie_template_2,False,,
3870,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,,False,,
3871,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,Categorie_template_2,False,,
3872,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,,False,,
3873,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,,False,,
3874,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,,False,,
3875,A.1 General,32,120,AF120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Requirements not met,Categorie_template_2,False,,
3876,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,,False,,
3877,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,Categorie_template_2,False,,
3878,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,,False,,
3879,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,,False,,
3880,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,,False,,
3881,A.1 General,33,120,AG120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Requirements not met,Categorie_template_2,False,,
3882,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,,False,,
3883,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,Categorie_template_2,False,,
3884,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,,False,,
3885,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,,False,,
3886,A.1 General,34,120,AH120,Whole Loan,Requirements not met,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Requirements not met,,False,,
